0.860524669196376,0.4834427497899697,0.0
0.7116399653337856,0.9170407442150758,0.0
0.5760136545952707,0.6419873376446573,0.0
0.4535259068800719,0.13875095448130448,0.0
0.7598099559167806,0.9466118691063652,0.0
0.2824776016022733,0.1580793563117494,0.0
0.7974338117367733,0.4026775908568597,0.0
0.6233578084301753,0.2922870042141874,0.0
0.9126590438023806,0.29105939013138715,0.0
0.6856338382168988,0.7157749047115897,0.0
0.28247844335177397,0.14463509842405187,0.0
0.25123237028570533,0.5689141962292469,0.0
0.06787755655460315,0.9792279081901811,0.0
0.801123588699156,0.29019348872382966,0.0
0.808229832741789,0.20559378546846274,0.0
0.72876497275487,0.9918104572321657,0.0
0.39672294111832795,0.4440402614378808,0.0
0.36863028091973093,0.6070244956852191,0.0
0.5800371153593615,0.20623778283735839,0.0
0.4670148179591582,0.2602982995687314,0.0
0.15052031765810636,0.9390782554733359,0.0
0.5169174166723883,0.8602086818066393,0.0
0.8434975076344553,0.023338005946824225,0.0
0.430729630958388,0.33113504111449976,0.0
0.5810657153385291,0.11134214971495882,0.0
0.3444191355940127,0.8172850950474562,0.0
0.39365733881757836,0.4391356067875679,0.0
0.8851896816679902,0.40929280406784596,0.0
0.37558290975710307,0.6664698307946622,0.0
0.7001931583195911,0.5561162815600942,0.0
0.965714729213928,0.6075517266929743,0.0
0.670670779016166,0.21838321422494067,0.0
0.21842190113442195,0.295598317570698,0.0
0.7406803253696669,0.35658010919723815,0.0
0.8600007608871113,0.8416907415142427,0.0
0.48515294594742386,0.1708109397616604,0.0
0.7885109061940851,0.9121086673872266,0.0
0.0633957365033998,0.8324576566318186,0.0
0.44221648229409394,0.6911259332688228,0.0
0.25140199331820334,0.9074774351446414,0.0
0.016174575964887694,0.35954625699754716,0.0
0.9923176291533727,0.4222088390465317,0.0
0.16577561141853114,0.6686873383389345,0.0
0.30372003614119114,0.13564726453757048,0.0
0.7679037369016924,0.5897200308829118,0.0
0.914935255782411,0.7257100391822423,0.0
0.21752561531020798,0.02065988389252904,0.0
0.3072116311932749,0.9664028467159156,0.0
0.9922669913229192,0.4637163175632878,0.0
0.5938871824318573,0.6058107517476684,0.0
0.13337528299335977,0.0253175279920419,0.0
0.27315768095228876,0.5888223259086821,0.0
0.44885347187183056,0.7731125830778693,0.0
0.06569460305833397,0.5393497427935642,0.0
0.8971908028397778,0.2412254707843713,0.0
0.932636602538127,0.8875400335812909,0.0
0.7331716827212279,0.5464051766828825,0.0
0.4629190546555656,0.19722442760240266,0.0
0.47496664458455295,0.599690753795144,0.0
0.04914445940630208,0.153659325777172,0.0
